title,desc,link,site,start date,end date,company,country,latitude,longitude,% Negative,% Neutral,% Positive,Magnitude
FDA Finds Moderna Covid-19 Vaccine Highly Effective,-/Agence France-Presse/Getty Images,news.google.com/./articles/CAIiEMFh__y9x3mI-zIwk5lK9EEqGAgEKg8IACoHCAow1tzJATDnyxUwxcrPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,63.9,36.1,76.28
EU to order more Pfizer vaccine after declining earlier offer,The European Union will take up its option to buy up to 100 million more doses of Pfizer and BioNTech's COVID-19 vaccine after turning down an opportunity in ...,news.google.com/./articles/CBMiaGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvZXUtdG8tb3JkZXItbW9yZS1wZml6ZXItdmFjY2luZS1hZnRlci1kZWNsaW5pbmctZWFybGllci1vZmZlci0yMDIwLTEyLTE30gFsaHR0cHM6Ly93d3cubmFzZGFxLmNvbS9hcnRpY2xlcy9ldS10by1vcmRlci1tb3JlLXBmaXplci12YWNjaW5lLWFmdGVyLWRlY2xpbmluZy1lYXJsaWVyLW9mZmVyLTIwMjAtMTItMTc_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
How Many COVID Vaccine Doses Will Pfizer and Moderna Distribute by Year-End?,Good news could be right around the corner. Pfizer (NYSE: PFE) and Moderna (NASDAQ: MRNA) hope to soon win FDA emergency use authorizations (EUA) ...,news.google.com/./articles/CBMidmh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvaG93LW1hbnktY292aWQtdmFjY2luZS1kb3Nlcy13aWxsLXBmaXplci1hbmQtbW9kZXJuYS1kaXN0cmlidXRlLWJ5LXllYXItZW5kLTIwMjAtMTItMTPSAXpodHRwczovL3d3dy5uYXNkYXEuY29tL2FydGljbGVzL2hvdy1tYW55LWNvdmlkLXZhY2NpbmUtZG9zZXMtd2lsbC1wZml6ZXItYW5kLW1vZGVybmEtZGlzdHJpYnV0ZS1ieS15ZWFyLWVuZC0yMDIwLTEyLTEzP2FtcA?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Pfizer Receives Inquiry From SEC Bribery Unit,The drugmaker said it received an inquiry from the SEC's foreign-bribery unit about its operations in China.,news.google.com/./articles/CBMiVmh0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvcGZpemVyLXJlY2VpdmVzLWlucXVpcnktZnJvbS1zZWMtYnJpYmVyeS11bml0LTExNjA0Njc0OTAw0gFaaHR0cHM6Ly93d3cud3NqLmNvbS9hbXAvYXJ0aWNsZXMvcGZpemVyLXJlY2VpdmVzLWlucXVpcnktZnJvbS1zZWMtYnJpYmVyeS11bml0LTExNjA0Njc0OTAw?hl=en-US&gl=US&ceid=US%3Aen,Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
"Covid-19 Vaccine’s Development Won’t Be Affected by Politics, Pfizer CEO Says",Win McNamee/Getty Images,news.google.com/./articles/CAIiEGBSWPQqDverwS3CoX794H4qGAgEKg8IACoHCAow1tzJATDnyxUwx8rPBg?hl=en-US&gl=US&ceid=US%3Aen,The Wall Street Journal,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,13.8,86.2,0.0,42.345
"As FDA panel endorses Pfizer vaccine, CVS Health says it's ready to administer doses in nursing homes - News - McKnight's Long Term Care News",CVS Health's top executive is confident that the company will be administering coronavirus vaccines in “thousands” of long-term care facilities before the ...,news.google.com/./articles/CBMihQFodHRwczovL3d3dy5tY2tuaWdodHMuY29tL25ld3MvYXMtZmRhLXBhbmVsLWVuZG9yc2VzLXBmaXplci12YWNjaW5lLWN2cy1oZWFsdGgtc2F5cy1pdC1pcy1yZWFkeS10by1hZG1pbmlzdGVyLWRvc2VzLWluLW51cnNpbmctaG9tZXMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,McKnight's Long Term Care News,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,73.1,26.900000000000002,89.82
Dubai aims to inoculate 70% of population with Pfizer vaccine in 2021,"Dubai is planning to inoculate 70% of its population with the COVID-19 vaccine produced by Pfizer and BioNTech by the end of 2021, in a campaign free of ...",news.google.com/./articles/CBMib2h0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvZHViYWktYWltcy10by1pbm9jdWxhdGUtNzAtb2YtcG9wdWxhdGlvbi13aXRoLXBmaXplci12YWNjaW5lLWluLTIwMjEtMjAyMC0xMi0yOdIBc2h0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvZHViYWktYWltcy10by1pbm9jdWxhdGUtNzAtb2YtcG9wdWxhdGlvbi13aXRoLXBmaXplci12YWNjaW5lLWluLTIwMjEtMjAyMC0xMi0yOT9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Virologists Voice Growing Concern Over South African COVID-19 Variant,"SARS-CoV-2 has mutated into several strains. Most of them are not particularly different than the primary strains, but two, B.1.1.7, which was first observed in the ...",news.google.com/./articles/CBMiV2h0dHBzOi8vd3d3LmJpb3NwYWNlLmNvbS9hcnRpY2xlL2dyb3dpbmctY29uY2Vybi1vdmVyLXRoZS1zb3V0aC1hZnJpY2EtY292aWQtMTktc3RyYWluL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,BioSpace,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,82.5,17.5,58.894999999999996
"Pfizer, BioNTech COVID-19 Vaccine Gets EUA; First Doses Shipped","The FDA has granted Emergency Use Authorization to Pfizer and BioNTech's mRNA vaccine, BNT162b2, for active immunization to prevent COVID-19 in ...",news.google.com/./articles/CBMibGh0dHBzOi8vd3d3LmVtcHIuY29tL2hvbWUvbmV3cy9lbWVyZ2VuY3ktdXNlLWF1dGhvcml6YXRpb24tcGZpemVyLWJpb250ZWNoLWNvdmlkLTE5LXZhY2NpbmUtc2hpcHBlZC1iYXRjaGVzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Monthly Prescribing Reference,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Vandenberg Air Force Base to receive Pfizer’s COVID-19 vaccine,"As coronavirus cases continue to rise in the U.S. and locally, the drug company Pfizer announced Monday the COVID-19 vaccine it's working on may be up to 90 ...",news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3LmtzYnkuY29tL25ld3MvY29yb25hdmlydXMvdmFuZGVuYmVyZy1haXItZm9yY2UtYmFzZS10by1yZWNlaXZlLXBmaXplcnMtY292aWQtMTktdmFjY2luZdIBbWh0dHBzOi8vd3d3LmtzYnkuY29tL25ld3MvY29yb25hdmlydXMvdmFuZGVuYmVyZy1haXItZm9yY2UtYmFzZS10by1yZWNlaXZlLXBmaXplcnMtY292aWQtMTktdmFjY2luZT9fYW1wPXRydWU?hl=en-US&gl=US&ceid=US%3Aen,KSBY San Luis Obispo News,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Pfizer Invests $120 Million In Four Clinical-stage Biotech Companies In H2 2020 - Quick Facts,(RTTNews) - Pfizer Inc. (PFE) announced Tuesday that it invested a total of $120 million in four clinical-stage biotech companies during the second half of 2020 ...,news.google.com/./articles/CBMid2h0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvcGZpemVyLWludmVzdHMtJTI0MTIwLW1pbGxpb24taW4tZm91ci1jbGluaWNhbC1zdGFnZS1iaW90ZWNoLWNvbXBhbmllcy1pbi1oMi0yMDIwLXF1aWNr0gF7aHR0cHM6Ly93d3cubmFzZGFxLmNvbS9hcnRpY2xlcy9wZml6ZXItaW52ZXN0cy0lMjQxMjAtbWlsbGlvbi1pbi1mb3VyLWNsaW5pY2FsLXN0YWdlLWJpb3RlY2gtY29tcGFuaWVzLWluLWgyLTIwMjAtcXVpY2s_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,100.0,0.0,50.0
Pfizer Criticizes Sudden Change in Coronavirus Vaccine Dosing Regime in the U.K.,The gap between the first and booster doses of Pfizer (NYSE: PFE) and BioNTech's (NASDAQ: BNTX) coronavirus vaccine has been widened substantially in ...,news.google.com/./articles/CBMieGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvcGZpemVyLWNyaXRpY2l6ZXMtc3VkZGVuLWNoYW5nZS1pbi1jb3JvbmF2aXJ1cy12YWNjaW5lLWRvc2luZy1yZWdpbWUtaW4tdGhlLXUuay4tMjAyMS0wMdIBfGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvcGZpemVyLWNyaXRpY2l6ZXMtc3VkZGVuLWNoYW5nZS1pbi1jb3JvbmF2aXJ1cy12YWNjaW5lLWRvc2luZy1yZWdpbWUtaW4tdGhlLXUuay4tMjAyMS0wMT9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,17.9,82.1,0.0,33.0
Pfizer Stock: A Top Bet for 2021?,"If you've spent any amount of time hunting for stocks to buy in 2021, Pfizer (NYSE: PFE) and its recently authorized coronavirus vaccine probably caught your ...",news.google.com/./articles/CBMiTWh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvcGZpemVyLXN0b2NrJTNBLWEtdG9wLWJldC1mb3ItMjAyMS0yMDIxLTAxLTA40gFRaHR0cHM6Ly93d3cubmFzZGFxLmNvbS9hcnRpY2xlcy9wZml6ZXItc3RvY2slM0EtYS10b3AtYmV0LWZvci0yMDIxLTIwMjEtMDEtMDg_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Nasdaq,08/01/2020,09/01/2020,Pfizer,Zambia,-15.41666667,28.283333,0.0,76.9,23.1,60.115
